player,url,name
tangrams,https://www.mtgtop8.com/event?e=23793&amp;d=365331&amp;f=ST,Fires_of_Invention
Brokenwingss,https://www.mtgtop8.com/event?e=23793&amp;d=365333&amp;f=ST,Fires_of_Invention
katoriarch123,https://www.mtgtop8.com/event?e=23772&amp;d=365159&amp;f=ST,Fires_of_Invention
Brokenwingss,https://www.mtgtop8.com/event?e=23772&amp;d=365162&amp;f=ST,Fires_of_Invention
ht991122,https://www.mtgtop8.com/event?e=23763&amp;d=365042&amp;f=ST,Fires_of_Invention
Kiyofuji_Kazuya,https://www.mtgtop8.com/event?e=23749&amp;d=364941&amp;f=ST,Fires_of_Invention
Kyle_Maas,https://www.mtgtop8.com/event?e=23753&amp;d=364985&amp;f=ST,Jeskai_Fires
Brennan_Garcia,https://www.mtgtop8.com/event?e=23704&amp;d=364535&amp;f=ST,Jeskai_Fires
Nate_L,https://www.mtgtop8.com/event?e=23716&amp;d=364613&amp;f=ST,Chandra_Fires
ht991122,https://www.mtgtop8.com/event?e=23688&amp;d=364410&amp;f=ST,Fires_of_Invention
Onin,https://www.mtgtop8.com/event?e=23678&amp;d=364321&amp;f=ST,Fires_of_Invention
Raeko,https://www.mtgtop8.com/event?e=23678&amp;d=364323&amp;f=ST,Fires_of_Invention
Jonathan_Sukenik,https://www.mtgtop8.com/event?e=23643&amp;d=363973&amp;f=ST,Fires_of_Invention
Fukuji_Yuuta,https://www.mtgtop8.com/event?e=23666&amp;d=364236&amp;f=ST,Fires_of_Invention
Noe,https://www.mtgtop8.com/event?e=23279&amp;d=360218&amp;f=ST,Gate_Control
Noe,https://www.mtgtop8.com/event?e=23238&amp;d=359834&amp;f=ST,Gated
Noe,https://www.mtgtop8.com/event?e=23231&amp;d=359760&amp;f=ST,Tour27
Carlos_Roberto_Krüger,https://www.mtgtop8.com/event?e=23165&amp;d=359225&amp;f=ST,Gate_Control
Kylle_Combista,https://www.mtgtop8.com/event?e=22939&amp;d=357055&amp;f=ST,Gates-pearl_Harbor
Christopher_Japinga,https://www.mtgtop8.com/event?e=22160&amp;d=349972&amp;f=ST,Gate_Control
Lucas_Rinieri,https://www.mtgtop8.com/event?e=21907&amp;d=347507&amp;f=ST,4c_Gates
Kanazawa_Yuusuke,https://www.mtgtop8.com/event?e=21616&amp;d=345130&amp;f=ST,Gate_Control
Aleksander_Hudson,https://www.mtgtop8.com/event?e=21385&amp;d=343092&amp;f=ST,Gate_Control
Joshua_Krotz,https://www.mtgtop8.com/event?e=21176&amp;d=341265&amp;f=ST,Gates
Matthew_Beltran,https://www.mtgtop8.com/event?e=21158&amp;d=341067&amp;f=ST,Nexus_Of_Gates
Samuel_Defeo,https://www.mtgtop8.com/event?e=21164&amp;d=341142&amp;f=ST,Gate_Control
Thijz,https://www.mtgtop8.com/event?e=21103&amp;d=340433&amp;f=ST,Gate_Control
Austin_Clark,https://www.mtgtop8.com/event?e=21123&amp;d=340640&amp;f=ST,Gate_Control
Drake_Sasser,https://www.mtgtop8.com/event?e=21124&amp;d=340699&amp;f=ST,Gate_Control
Dylan_Feeman,https://www.mtgtop8.com/event?e=21070&amp;d=340013&amp;f=ST,Four_Color_Gates
GHash77,https://www.mtgtop8.com/event?e=21027&amp;d=339587&amp;f=ST,Gate_Control
Skite,https://www.mtgtop8.com/event?e=21021&amp;d=339531&amp;f=ST,Gate_Control
GGoggles,https://www.mtgtop8.com/event?e=21010&amp;d=339388&amp;f=ST,Gate_Control
_Batutinha_,https://www.mtgtop8.com/event?e=23793&amp;d=365327&amp;f=ST,Golgari_Aggro
