,num,name
7067,4,Tournament Grounds
7068,3,Embereth Shieldbreaker
7069,4,Fervent Champion
7070,4,Knight of the Ebon Legion
7071,2,Noxious Grasp
7072,4,Rotting Regisaur
7073,4,Drill Bit
7074,4,Gutterbones
7075,3,Spawn of Mayhem
7076,2,Duress
7077,2,"Massacre Girl, "
7078,4,Shock
7079,6,Mountain
7080,8,Swamp
7081,4,Blood Crypt
7082,4,Blacklance Paragon
7083,3,Murderous Rider
7084,3,Bonecrusher Giant
7085,4,Embercleave
7086,4,Stormfist Crusader
7087,2,Castle Locthwain
7088,3,Tournament Grounds
7089,3,Embereth Shieldbreaker
7090,4,Fervent Champion
7091,2,Midnight Reaper
7092,4,Knight of the Ebon Legion
7093,2,Legion's End
7094,3,Noxious Grasp
7095,4,Rotting Regisaur
7096,4,Spawn of Mayhem
7097,4,"Duress, "
7098,6,Mountain
7099,9,Swamp
7100,4,Blood Crypt
7101,4,Cauldron Familiar
7102,4,Claim the Firstborn
7103,2,Scorching Dragonfire
7104,4,Witch's Oven
7105,2,Castle Locthwain
7106,3,Fabled Passage
7107,2,Embereth Shieldbreaker
7108,3,"Rankle, Master of Pranks"
7109,4,Midnight Reaper
7110,3,Noxious Grasp
7111,2,Drill Bit
7112,4,Gutterbones
7113,4,Priest of Forgotten Gods
7114,2,Theater of Horrors
7115,4,Duress
7116,1,Lazotep Reaver
7117,4,Angrath's Rampage
7118,4,"Mayhem Devil, "
7119,7,Mountain
7120,6,Swamp
7121,4,Blood Crypt
7122,4,Cauldron Familiar
7123,4,Claim the Firstborn
7124,2,Redcap Melee
7125,4,Witch's Oven
7126,3,Castle Locthwain
7127,4,Fabled Passage
7128,2,Embereth Shieldbreaker
7129,4,Midnight Reaper
7130,3,Cavalier of Night
7131,4,Noxious Grasp
7132,2,"Chandra, Acolyte of Flame"
7133,3,Gutterbones
7134,4,Priest of Forgotten Gods
7135,4,Duress
7136,4,Angrath's Rampage
7137,3,Dreadhorde Butcher
7138,4,"Mayhem Devil, "
7139,6,Mountain
7140,9,Swamp
7141,4,Blood Crypt
7142,4,Blacklance Paragon
7143,3,Murderous Rider
7144,2,Order of Midnight
7145,4,Embercleave
7146,4,Stormfist Crusader
7147,1,Castle Locthwain
7148,3,Tournament Grounds
7149,2,Embereth Shieldbreaker
7150,1,"Rankle, Master of Pranks"
7151,4,Fervent Champion
7152,4,Leyline of the Void
7153,1,Cavalier of Night
7154,4,Knight of the Ebon Legion
7155,2,Legion's End
7156,3,Noxious Grasp
7157,4,Rotting Regisaur
7158,4,Drill Bit
7159,2,Gutterbones
7160,3,Spawn of Mayhem
7161,1,"Massacre Girl, "
7162,5,Mountain
7163,9,Swamp
7164,4,Blood Crypt
7165,4,Blacklance Paragon
7166,4,Murderous Rider
7167,4,Embercleave
7168,4,Stormfist Crusader
7169,2,Castle Locthwain
7170,4,Tournament Grounds
7171,3,Embereth Shieldbreaker
7172,1,"Rankle, Master of Pranks"
7173,4,Fervent Champion
7174,2,Midnight Reaper
7175,4,Knight of the Ebon Legion
7176,2,Noxious Grasp
7177,4,Rotting Regisaur
7178,4,Drill Bit
7179,4,Gutterbones
7180,4,Duress
7181,1,Massacre Girl
7182,2,"Disfigure, "
7183,1,Act of Treason
7184,7,Mountain
7185,6,Swamp
7186,4,Blood Crypt
7187,4,Cauldron Familiar
7188,1,Murderous Rider
7189,3,Claim the Firstborn
7190,4,Witch's Oven
7191,3,Castle Locthwain
7192,4,Fabled Passage
7193,2,Embereth Shieldbreaker
7194,1,"Rankle, Master of Pranks"
7195,4,Midnight Reaper
7196,2,Ritual of Soot
7197,3,Experimental Frenzy
7198,1,Cavalier of Night
7199,2,"Chandra, Acolyte of Flame"
7200,1,Mask of Immolation
7201,4,Drill Bit
7202,2,Gutterbones
7203,4,Priest of Forgotten Gods
7204,2,Bedevil
7205,2,Duress
7206,4,Angrath's Rampage
7207,4,"Mayhem Devil, "
7208,7,Mountain
7209,6,Swamp
7210,4,Blood Crypt
7211,4,Cauldron Familiar
7212,4,Claim the Firstborn
7213,4,Witch's Oven
7214,3,Castle Locthwain
7215,4,Fabled Passage
7216,2,"Rankle, Master of Pranks"
7217,4,Midnight Reaper
7218,1,Cavalier of Night
7219,4,Noxious Grasp
7220,1,Mask of Immolation
7221,4,Gutterbones
7222,4,Priest of Forgotten Gods
7223,4,Theater of Horrors
7224,4,Duress
7225,3,Angrath's Rampage
7226,4,Dreadhorde Butcher
7227,4,"Mayhem Devil, "
7228,6,Mountain
7229,8,Swamp
7230,4,Blood Crypt
7231,4,Blacklance Paragon
7232,3,Murderous Rider
7233,2,Bonecrusher Giant
7234,3,Embercleave
7235,4,Stormfist Crusader
7236,2,Castle Locthwain
7237,3,Tournament Grounds
7238,2,"Rankle, Master of Pranks"
7239,4,Fervent Champion
7240,2,Experimental Frenzy
7241,4,Knight of the Ebon Legion
7242,2,Legion's End
7243,3,Noxious Grasp
7244,3,Rotting Regisaur
7245,2,Flame Sweep
7246,1,Fry
7247,3,Drill Bit
7248,4,Gutterbones
7249,3,Spawn of Mayhem
7250,2,Angrath's Rampage
7251,1,"Sorcerous Spyglass, "
7252,9,Island
7253,4,Mountain
7254,4,Brazen Borrower
7255,4,"Gadwick, the Wizened"
7256,4,Mystical Dispute
7257,4,Bonecrusher Giant
7258,1,Embercleave
7259,3,Scorching Dragonfire
7260,2,Castle Vantress
7261,2,Fabled Passage
7262,2,Lava Coil
7263,4,Ionize
7264,4,Steam Vents
7265,4,Opt
7266,4,Temple of Epiphany
7267,1,Aether Gust
7268,4,Brineborn Cutthroat
7269,3,Flame Sweep
7270,3,Negate
7271,3,Quench
7272,2,Skarrgan Hellkite
7273,3,Ral's Outburst
7274,1,"Blast Zone, "
7275,9,Island
7276,4,Mountain
7277,4,Brazen Borrower
7278,4,"Gadwick, the Wizened"
7279,4,Mystical Dispute
7280,4,Bonecrusher Giant
7281,1,Embercleave
7282,3,Scorching Dragonfire
7283,2,Castle Vantress
7284,2,Fabled Passage
7285,2,Lava Coil
7286,4,Ionize
7287,4,Steam Vents
7288,4,Opt
7289,4,Temple of Epiphany
7290,1,Aether Gust
7291,4,Brineborn Cutthroat
7292,3,Flame Sweep
7293,3,Negate
7294,3,Quench
7295,2,Skarrgan Hellkite
7296,3,Ral's Outburst
7297,1,"Blast Zone, "
7298,7,Forest
7299,7,Island
7300,4,Breeding Pool
7301,2,Brazen Borrower
7302,4,Mystical Dispute
7303,1,Kenrith's Transformation
7304,2,Castle Vantress
7305,2,Fabled Passage
7306,4,Lovestruck Beast
7307,2,Chemister's Insight
7308,3,Sinister Sabotage
7309,3,Aether Gust
7310,4,Nightpack Ambusher
7311,2,Negate
7312,3,Quench
7313,4,Growth Spiral
7314,4,Frilled Mystic
7315,3,Hydroid Krasis
7316,4,Temple of Mystery
7317,4,"Nissa, Who Shakes the World"
7318,3,Paradise Druid
7319,1,Crushing Canopy
7320,2,"Sorcerous Spyglass, "
7321,7,Forest
7322,7,Island
7323,4,Breeding Pool
7324,2,Brazen Borrower
7325,4,Mystical Dispute
7326,1,Kenrith's Transformation
7327,2,Castle Vantress
7328,2,Fabled Passage
7329,4,Lovestruck Beast
7330,2,Chemister's Insight
7331,3,Sinister Sabotage
7332,3,Aether Gust
7333,4,Nightpack Ambusher
7334,2,Negate
7335,3,Quench
7336,4,Growth Spiral
7337,4,Frilled Mystic
7338,3,Hydroid Krasis
7339,4,Temple of Mystery
7340,4,"Nissa, Who Shakes the World"
7341,3,Paradise Druid
7342,1,Crushing Canopy
7343,2,"Sorcerous Spyglass, "
7344,7,Mountain
7345,7,Swamp
7346,4,Blood Crypt
7347,4,Cauldron Familiar
7348,1,Murderous Rider
7349,4,Claim the Firstborn
7350,1,Redcap Melee
7351,4,Witch's Oven
7352,2,Castle Locthwain
7353,4,Fabled Passage
7354,1,"Rankle, Master of Pranks"
7355,4,Midnight Reaper
7356,1,Cavalier of Night
7357,2,Embodiment of Agonies
7358,2,Legion's End
7359,2,Noxious Grasp
7360,1,"Chandra, Acolyte of Flame"
7361,4,Gutterbones
7362,4,Priest of Forgotten Gods
7363,1,Spawn of Mayhem
7364,1,"Judith, the Scourge Diva"
7365,2,Duress
7366,1,God-Eternal Bontu
7367,3,Angrath's Rampage
7368,4,Dreadhorde Butcher
7369,4,"Mayhem Devil, "
7370,8,Mountain
7371,8,Swamp
7372,4,Blood Crypt
7373,4,Blacklance Paragon
7374,4,Bonecrusher Giant
7375,4,Embercleave
7376,4,Redcap Melee
7377,3,Rimrock Knight
7378,4,Stormfist Crusader
7379,1,Castle Locthwain
7380,4,Tournament Grounds
7381,2,Embereth Shieldbreaker
7382,4,Oathsworn Knight
7383,4,Fervent Champion
7384,3,Midnight Reaper
7385,4,Knight of the Ebon Legion
7386,4,Noxious Grasp
7387,1,Fry
7388,1,Drill Bit
7389,3,Gutterbones
7390,1,"Duress, "
7391,7,Mountain
7392,9,Swamp
7393,4,Blood Crypt
7394,4,Blacklance Paragon
7395,4,Epic Downfall
7396,2,Murderous Rider
7397,4,Embercleave
7398,4,Stormfist Crusader
7399,1,Castle Locthwain
7400,3,Tournament Grounds
7401,3,Oathsworn Knight
7402,4,Fervent Champion
7403,1,Cavalier of Night
7404,4,Knight of the Ebon Legion
7405,2,Legion's End
7406,4,Rotting Regisaur
7407,4,Drill Bit
7408,4,Gutterbones
7409,2,Immolation Shaman
7410,2,Duress
7411,3,"Sorcerous Spyglass, "
7412,5,Mountain
7413,8,Swamp
7414,4,Blood Crypt
7415,2,Bonecrusher Giant
7416,4,Castle Locthwain
7417,3,Fabled Passage
7418,4,Vicious Rumors
7419,3,Blightbeetle
7420,4,Knight of the Ebon Legion
7421,2,Flame Sweep
7422,2,Fry
7423,4,Drill Bit
7424,2,Gutterbones
7425,4,Spawn of Mayhem
7426,4,Light Up the Stage
7427,3,Skewer the Critics
7428,1,Bedevil
7429,1,Theater of Horrors
7430,4,Carnival-Carnage
7431,2,Duress
7432,2,"Davriel, Rogue Shadowmage"
7433,2,Angrath's Rampage
7434,4,Dreadhorde Butcher
7435,1,"Sorcerous Spyglass, "
7436,6,Mountain
7437,9,Swamp
7438,4,Blood Crypt
7439,4,Cauldron Familiar
7440,4,Claim the Firstborn
7441,2,Scorching Dragonfire
7442,4,Witch's Oven
7443,2,Castle Locthwain
7444,3,Fabled Passage
7445,2,Embereth Shieldbreaker
7446,3,"Rankle, Master of Pranks"
7447,4,Midnight Reaper
7448,3,Noxious Grasp
7449,2,Drill Bit
7450,4,Gutterbones
7451,4,Priest of Forgotten Gods
7452,2,Theater of Horrors
7453,4,Duress
7454,1,Lazotep Reaver
7455,4,Angrath's Rampage
7456,4,"Mayhem Devil, "
7457,3,Act of Treason
7458,7,Mountain
7459,6,Swamp
7460,4,Blood Crypt
7461,4,Cauldron Familiar
7462,2,Murderous Rider
7463,1,Witch's Vengeance
7464,3,Bonecrusher Giant
7465,4,Claim the Firstborn
7466,1,Redcap Melee
7467,4,Stormfist Crusader
7468,4,Witch's Oven
7469,1,Castle Embereth
7470,1,Castle Locthwain
7471,4,Fabled Passage
7472,2,Embereth Shieldbreaker
7473,4,"Rankle, Master of Pranks"
7474,1,Legion's End
7475,1,Noxious Grasp
7476,4,"Chandra, Acolyte of Flame"
7477,4,Priest of Forgotten Gods
7478,3,Duress
7479,1,"Davriel, Rogue Shadowmage"
7480,1,Massacre Girl
7481,1,Angrath's Rampage
7482,4,"Mayhem Devil, "
7483,5,Mountain
7484,8,Swamp
7485,4,Blood Crypt
7486,4,Cauldron Familiar
7487,4,Claim the Firstborn
7488,4,Stormfist Crusader
7489,4,Witch's Oven
7490,3,Castle Locthwain
7491,4,Fabled Passage
7492,2,Embereth Shieldbreaker
7493,2,"Rankle, Master of Pranks"
7494,4,Midnight Reaper
7495,3,Lava Coil
7496,3,Noxious Grasp
7497,2,Drill Bit
7498,4,Gutterbones
7499,3,Priest of Forgotten Gods
7500,1,"Judith, the Scourge Diva"
7501,2,Theater of Horrors
7502,3,Duress
7503,2,Angrath's Rampage
7504,4,"Mayhem Devil, "
7505,7,Mountain
7506,8,Swamp
7507,4,Blood Crypt
7508,4,Cauldron Familiar
7509,4,Claim the Firstborn
7510,4,Stormfist Crusader
7511,4,Witch's Oven
7512,1,Castle Locthwain
7513,4,Fabled Passage
7514,2,Embereth Shieldbreaker
7515,4,"Rankle, Master of Pranks"
7516,4,Lava Coil
7517,4,Rotting Regisaur
7518,2,Drill Bit
7519,4,Gutterbones
7520,4,Priest of Forgotten Gods
7521,4,Rix Maadi Reveler
7522,3,Duress
7523,4,"Mayhem Devil, "
7524,4,Shock
7525,18,Mountain
7526,4,Bonecrusher Giant
7527,2,Claim the Firstborn
7528,1,Redcap Melee
7529,4,Rimrock Knight
7530,2,Slaying Fire
7531,4,Castle Embereth
7532,3,Embereth Shieldbreaker
7533,4,Fervent Champion
7534,3,"Torbran, Thane of Red Fell"
7535,3,Experimental Frenzy
7536,2,Lava Coil
7537,4,Runaway Steam-Kin
7538,1,Chandra's Pyrohelix
7539,1,"Chandra, Acolyte of Flame"
7540,1,Fry
7541,4,Scorch Spitter
7542,4,Light Up the Stage
7543,4,Footlight Fiend
7544,2,"Tibalt, Rakish Instigator, "
7545,4,Shock
7546,14,Mountain
7547,4,Bonecrusher Giant
7548,3,Redcap Melee
7549,3,Rimrock Knight
7550,4,Slaying Fire
7551,2,Castle Embereth
7552,4,Dwarven Mine
7553,2,"Torbran, Thane of Red Fell"
7554,4,Experimental Frenzy
7555,3,Lava Coil
7556,3,Legion Warboss
7557,4,Runaway Steam-Kin
7558,1,Chandra's Pyrohelix
7559,2,Flame Sweep
7560,2,Fry
7561,4,Leyline of Combustion
7562,3,Scorch Spitter
7563,3,Light Up the Stage
7564,4,Skewer the Critics
7565,3,"Tibalt, Rakish Instigator, "
7566,1,Forest
7567,2,Island
7568,2,Mountain
7569,4,Breeding Pool
7570,2,Brazen Borrower
7571,2,Mystical Dispute
7572,4,Bonecrusher Giant
7573,2,Redcap Melee
7574,1,Escape to the Wilds
7575,1,Castle Vantress
7576,3,Fabled Passage
7577,3,Chemister's Insight
7578,2,"Niv-Mizzet, Parun"
7579,4,Expansion-Explosion
7580,4,Steam Vents
7581,4,Stomping Ground
7582,3,Opt
7583,2,Temple of Epiphany
7584,1,Disdainful Stroke
7585,3,Aether Gust
7586,3,Flame Sweep
7587,4,Nightpack Ambusher
7588,3,Negate
7589,2,Quench
7590,4,Wilderness Reclamation
7591,2,Cindervines
7592,4,Growth Spiral
7593,3,"Temple of Mystery, "
7594,2,Act of Treason
7595,2,Ember Hauler
7596,4,Shock
7597,17,Mountain
7598,4,Bonecrusher Giant
7599,2,Redcap Melee
7600,2,Robber of the Rich
7601,4,Slaying Fire
7602,3,Castle Embereth
7603,1,Embereth Shieldbreaker
7604,3,"Torbran, Thane of Red Fell"
7605,3,Experimental Frenzy
7606,2,Lava Coil
7607,4,Runaway Steam-Kin
7608,2,"Chandra, Acolyte of Flame"
7609,2,Flame Sweep
7610,2,Fry
7611,4,Scorch Spitter
7612,4,Light Up the Stage
7613,4,Skewer the Critics
7614,4,"Tin Street Dodger, "
7615,4,Shock
7616,18,Mountain
7617,4,Bonecrusher Giant
7618,3,Embercleave
7619,4,Embereth Paladin
7620,4,Rimrock Knight
7621,3,Castle Embereth
7622,2,Embereth Shieldbreaker
7623,4,Fervent Champion
7624,4,Experimental Frenzy
7625,4,Lava Coil
7626,4,Legion Warboss
7627,4,Runaway Steam-Kin
7628,2,"Chandra, Acolyte of Flame"
7629,3,Fry
7630,4,Scorch Spitter
7631,4,"Light Up the Stage, "
7632,4,Shock
7633,18,Mountain
7634,4,Bonecrusher Giant
7635,3,Embercleave
7636,4,Embereth Paladin
7637,4,Rimrock Knight
7638,3,Castle Embereth
7639,2,Embereth Shieldbreaker
7640,4,Fervent Champion
7641,2,"Torbran, Thane of Red Fell"
7642,4,Experimental Frenzy
7643,4,Lava Coil
7644,4,Legion Warboss
7645,4,Runaway Steam-Kin
7646,3,Fry
7647,4,Scorch Spitter
7648,4,"Light Up the Stage, "
7649,4,Shock
7650,18,Mountain
7651,4,Bonecrusher Giant
7652,3,Embercleave
7653,4,Embereth Paladin
7654,4,Rimrock Knight
7655,3,Castle Embereth
7656,2,Embereth Shieldbreaker
7657,4,Fervent Champion
7658,4,Experimental Frenzy
7659,4,Lava Coil
7660,4,Legion Warboss
7661,4,Runaway Steam-Kin
7662,1,"Chandra, Acolyte of Flame"
7663,2,Fry
7664,4,Scorch Spitter
7665,4,Light Up the Stage
7666,2,"Tibalt, Rakish Instigator, "
7667,4,Shock
7668,18,Mountain
7669,4,Bonecrusher Giant
7670,4,Rimrock Knight
7671,3,Slaying Fire
7672,3,Castle Embereth
7673,4,Embereth Shieldbreaker
7674,4,Fervent Champion
7675,4,"Torbran, Thane of Red Fell"
7676,4,Experimental Frenzy
7677,4,Lava Coil
7678,4,Runaway Steam-Kin
7679,2,"Chandra, Acolyte of Flame"
7680,3,Fry
7681,4,Scorch Spitter
7682,2,Immolation Shaman
7683,4,"Light Up the Stage, "
7684,4,Shock
7685,18,Mountain
7686,4,Bonecrusher Giant
7687,4,Rimrock Knight
7688,3,Slaying Fire
7689,3,Castle Embereth
7690,4,Embereth Shieldbreaker
7691,4,Fervent Champion
7692,4,"Torbran, Thane of Red Fell"
7693,4,Experimental Frenzy
7694,4,Lava Coil
7695,4,Runaway Steam-Kin
7696,2,"Chandra, Acolyte of Flame"
7697,3,Fry
7698,4,Scorch Spitter
7699,2,Immolation Shaman
7700,4,"Light Up the Stage, "
7701,4,Shock
7702,17,Mountain
7703,4,Bonecrusher Giant
7704,4,Rimrock Knight
7705,3,Slaying Fire
7706,4,Castle Embereth
7707,4,Embereth Shieldbreaker
7708,4,Fervent Champion
7709,4,"Torbran, Thane of Red Fell"
7710,4,Experimental Frenzy
7711,4,Lava Coil
7712,4,Runaway Steam-Kin
7713,4,"Chandra, Acolyte of Flame"
7714,3,Fry
7715,4,Scorch Spitter
7716,4,"Light Up the Stage, "
7717,4,Chandra's Spitfire
7718,4,Shock
7719,17,Mountain
7720,3,Grafdigger's Cage
7721,3,Redcap Melee
7722,3,Castle Embereth
7723,4,Fervent Champion
7724,3,"Torbran, Thane of Red Fell"
7725,4,Lava Coil
7726,3,Chandra's Pyrohelix
7727,4,"Chandra, Acolyte of Flame"
7728,4,Scorch Spitter
7729,4,Cavalcade of Calamity
7730,4,Light Up the Stage
7731,1,Skewer the Critics
7732,4,Tin Street Dodger
7733,4,Grim Initiate
7734,2,"Tibalt, Rakish Instigator, "
7735,4,Shock
7736,16,Mountain
7737,4,Bonecrusher Giant
7738,2,Claim the Firstborn
7739,4,Rimrock Knight
7740,4,Slaying Fire
7741,4,Castle Embereth
7742,4,Fervent Champion
7743,4,"Torbran, Thane of Red Fell"
7744,2,Experimental Frenzy
7745,2,Lava Coil
7746,4,Runaway Steam-Kin
7747,1,Chandra's Pyrohelix
7748,2,"Chandra, Acolyte of Flame"
7749,1,Flame Sweep
7750,4,Fry
7751,4,Scorch Spitter
7752,4,Light Up the Stage
7753,1,Skewer the Critics
7754,2,Footlight Fiend
7755,3,"Tibalt, Rakish Instigator, "
7756,3,Shock
7757,15,Mountain
7758,3,Barge In
7759,4,Bonecrusher Giant
7760,4,Embercleave
7761,4,Redcap Melee
7762,4,Rimrock Knight
7763,4,Castle Embereth
7764,4,Embereth Shieldbreaker
7765,4,Fervent Champion
7766,4,Runaway Steam-Kin
7767,4,Fry
7768,4,Infuriate
7769,4,Scorch Spitter
7770,4,Grim Initiate
7771,2,"Krenko, Tin Street Kingpin"
7772,4,"Samut's Sprint, "
7773,7,Forest
7774,8,Plains
7775,4,Faerie Guidemother
7776,4,Giant Killer
7777,2,Glass Casket
7778,2,Hushbringer
7779,3,Shepherd of the Flock
7780,4,Edgewall Innkeeper
7781,1,The Great Henge
7782,1,Once Upon a Time
7783,2,Questing Beast
7784,2,Castle Ardenvale
7785,2,Flaxen Intruder
7786,4,Lovestruck Beast
7787,1,Conclave Tribunal
7788,4,Venerated Loxodon
7789,2,Knight of Autumn
7790,2,March of the Multitudes
7791,1,Trostani Discordant
7792,3,Flower-Flourish
7793,2,Devout Decree
7794,2,Veil of Summer
7795,4,Temple Garden
7796,2,Unbreakable Formation
7797,2,Call of the Conclave
7798,2,Gideon Blackblade
7799,2,"Prison Realm, "
7800,8,Forest
7801,8,Plains
7802,4,Faerie Guidemother
7803,4,Giant Killer
7804,2,Glass Casket
7805,4,Shepherd of the Flock
7806,4,Edgewall Innkeeper
7807,4,Once Upon a Time
7808,2,Questing Beast
7809,1,Castle Ardenvale
7810,1,Flaxen Intruder
7811,4,Lovestruck Beast
7812,2,Conclave Tribunal
7813,4,Venerated Loxodon
7814,1,Knight of Autumn
7815,3,March of the Multitudes
7816,3,Flower-Flourish
7817,2,Apostle of Purifying Light
7818,1,Devout Decree
7819,2,Veil of Summer
7820,4,Temple Garden
7821,2,Unbreakable Formation
7822,3,Gideon Blackblade
7823,2,"God-Eternal Oketra, "
7824,8,Forest
7825,7,Plains
7826,4,Faerie Guidemother
7827,4,Giant Killer
7828,3,Glass Casket
7829,3,Shepherd of the Flock
7830,4,Edgewall Innkeeper
7831,4,Once Upon a Time
7832,3,Questing Beast
7833,2,Castle Ardenvale
7834,2,Flaxen Intruder
7835,4,Lovestruck Beast
7836,2,Conclave Tribunal
7837,3,Venerated Loxodon
7838,2,Knight of Autumn
7839,4,March of the Multitudes
7840,4,Flower-Flourish
7841,3,Veil of Summer
7842,4,Temple Garden
7843,2,Unbreakable Formation
7844,3,Gideon Blackblade
7845,1,"God-Eternal Oketra, "
7846,8,Forest
7847,7,Plains
7848,4,Faerie Guidemother
7849,4,Giant Killer
7850,2,Glass Casket
7851,4,Shepherd of the Flock
7852,4,Edgewall Innkeeper
7853,4,Once Upon a Time
7854,2,Questing Beast
7855,2,Castle Ardenvale
7856,1,Flaxen Intruder
7857,4,Lovestruck Beast
7858,2,Conclave Tribunal
7859,4,Venerated Loxodon
7860,1,Knight of Autumn
7861,3,March of the Multitudes
7862,1,Trostani Discordant
7863,3,Flower-Flourish
7864,2,Devout Decree
7865,2,Veil of Summer
7866,2,Raise the Alarm
7867,4,Temple Garden
7868,2,Unbreakable Formation
7869,2,Gideon Blackblade
7870,1,"God-Eternal Oketra, "
7871,8,Forest
7872,8,Plains
7873,4,Faerie Guidemother
7874,4,Giant Killer
7875,2,Glass Casket
7876,3,Shepherd of the Flock
7877,4,Edgewall Innkeeper
7878,4,Once Upon a Time
7879,4,Questing Beast
7880,1,Castle Ardenvale
7881,2,Flaxen Intruder
7882,4,Lovestruck Beast
7883,3,Conclave Tribunal
7884,4,Venerated Loxodon
7885,2,Knight of Autumn
7886,2,March of the Multitudes
7887,3,Flower-Flourish
7888,3,Devout Decree
7889,2,Veil of Summer
7890,1,Voracious Hydra
7891,4,Temple Garden
7892,2,Unbreakable Formation
7893,1,"Gideon Blackblade, "
7894,8,Forest
7895,8,Plains
7896,4,Faerie Guidemother
7897,4,Giant Killer
7898,2,Glass Casket
7899,2,Shepherd of the Flock
7900,4,Edgewall Innkeeper
7901,4,Once Upon a Time
7902,1,Castle Ardenvale
7903,2,Flaxen Intruder
7904,4,Lovestruck Beast
7905,3,Conclave Tribunal
7906,4,Venerated Loxodon
7907,4,March of the Multitudes
7908,1,Trostani Discordant
7909,4,Flower-Flourish
7910,4,Shifting Ceratops
7911,3,Veil of Summer
7912,4,Temple Garden
7913,2,Unbreakable Formation
7914,3,"Gideon Blackblade, "
7915,8,Forest
7916,8,Plains
7917,4,Faerie Guidemother
7918,4,Giant Killer
7919,2,Glass Casket
7920,4,Shepherd of the Flock
7921,4,Edgewall Innkeeper
7922,4,Once Upon a Time
7923,1,Questing Beast
7924,1,Castle Ardenvale
7925,1,Flaxen Intruder
7926,4,Lovestruck Beast
7927,3,Conclave Tribunal
7928,4,Venerated Loxodon
7929,2,Knight of Autumn
7930,3,March of the Multitudes
7931,3,Flower-Flourish
7932,2,Apostle of Purifying Light
7933,1,Devout Decree
7934,1,Veil of Summer
7935,4,Temple Garden
7936,2,Unbreakable Formation
7937,3,Gideon Blackblade
7938,2,"God-Eternal Oketra, "
7939,7,Forest
7940,5,Plains
7941,4,Faerie Guidemother
7942,4,Giant Killer
7943,2,Glass Casket
7944,4,Shepherd of the Flock
7945,4,Edgewall Innkeeper
7946,2,The Great Henge
7947,2,Castle Ardenvale
7948,4,Fabled Passage
7949,4,Lovestruck Beast
7950,3,Conclave Tribunal
7951,4,Venerated Loxodon
7952,4,Pelt Collector
7953,3,Knight of Autumn
7954,2,Devout Decree
7955,4,Temple Garden
7956,3,Unbreakable Formation
7957,2,Gideon Blackblade
7958,2,God-Eternal Oketra
7959,2,"Vivien, Champion of the Wilds"
7960,4,"Huatli's Raptor, "
7961,9,Forest
7962,7,Plains
7963,4,Faerie Guidemother
7964,4,Giant Killer
7965,4,Edgewall Innkeeper
7966,2,Questing Beast
7967,2,Castle Ardenvale
7968,2,Flaxen Intruder
7969,4,Lovestruck Beast
7970,4,Conclave Tribunal
7971,2,Divine Visitation
7972,4,Venerated Loxodon
7973,2,Kraul Harpooner
7974,2,Knight of Autumn
7975,4,March of the Multitudes
7976,2,Flower-Flourish
7977,2,Devout Decree
7978,3,Veil of Summer
7979,2,Voracious Hydra
7980,4,Raise the Alarm
7981,4,Temple Garden
7982,2,"Nissa, Who Shakes the World, "
7983,8,Forest
7984,8,Plains
7985,4,Faerie Guidemother
7986,4,Giant Killer
7987,2,Glass Casket
7988,3,Shepherd of the Flock
7989,4,Edgewall Innkeeper
7990,4,Once Upon a Time
7991,3,Questing Beast
7992,1,Castle Ardenvale
7993,2,Flaxen Intruder
7994,4,Lovestruck Beast
7995,3,Conclave Tribunal
7996,4,Venerated Loxodon
7997,1,"Emmara, Soul of the Accord"
7998,2,Knight of Autumn
7999,1,Trostani Discordant
8000,3,Flower-Flourish
8001,2,Apostle of Purifying Light
8002,2,Devout Decree
8003,2,Veil of Summer
8004,4,Temple Garden
8005,1,Unbreakable Formation
8006,2,Gideon Blackblade
8007,1,"Prison Realm, "
8008,7,Forest
8009,7,Island
8010,4,Breeding Pool
8011,4,Brazen Borrower
8012,2,Frogify
8013,4,Mystical Dispute
8014,2,Castle Vantress
8015,1,Fabled Passage
8016,2,Lovestruck Beast
8017,1,Chemister's Insight
8018,2,Sinister Sabotage
8019,3,Opt
8020,4,Aether Gust
8021,4,Nightpack Ambusher
8022,1,Negate
8023,2,Quench
8024,4,Growth Spiral
8025,4,Frilled Mystic
8026,3,Hydroid Krasis
8027,4,Temple of Mystery
8028,4,"Nissa, Who Shakes the World"
